Length of Requisito,Nomic Topic: broad,Requisito,ID,row_number
51,Decision Making,"Total dominio de redacción, dicción y ortografía",023663246ed9fa7d1c548c0472afb7b0,4259
51,Contabilidad,"Programar, dirigir y controlar el registro de pagos",c0f99d90c443c10f64fae025b854f5e3,3279
23,Contabilidad,declaraciones en Seniat,6c92b1df30fe108dad5b03f26a50480c,1363
24,Decision Making,Resolución de problemas,cf387b7c4ae075b7811962ace3fc2c7a,2008
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2288
12,Decision Making,Negociación,cf387b7c4ae075b7811962ace3fc2c7a,1932
34,Decision Making,Evaluación de riesgos financieros,d7ba5a77349e41ed339812e64546399d,2705
39,Contabilidad,Cumplimiento de normas y procedimientos,6eecf1e16667a29a33a86b6327e72e3c,2220
21,Decision Making,Orientación al logro,cf387b7c4ae075b7811962ace3fc2c7a,1964
41,Decision Making,generar un modelo de negocios automático,aff68fd1d996a2cba96457f8c6072dc5,199
173,Contabilidad,"Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)",deb4d884f7dd6d51b87c26f3f81829d4,2594
26,Finanzas,Monitoreo de transacciones,b57b8b7d4d265dc3a5bdace3321a84e3,2979
24,Finanzas,Asesoramiento financiero,1352e4ef2e32e74a0022a4a9ee6010d6,236
43,Contabilidad,Capacidad para trabajar de manera eficiente,9abab521ac3a97b93435a36702ba8d69,1311
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3785
8,Finanzas,Finanzas,bd9a51caa939827b01593e92501e886b,538
39,Gestión de Inventario,Dominio del Excel intermedio o avanzado,c867153d956f3359073cf72e8d83622a,3141
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3896
9,Gestión de Cambio,Proactivo,f63c0be29b8becfab15f88b45cb5e432,3967
15,Contabilidad,comunicativo(a),deb4d884f7dd6d51b87c26f3f81829d4,2595
16,Contabilidad,Cierres Contable,6eecf1e16667a29a33a86b6327e72e3c,2171
17,Gestión de Inventario,Trabajo en equipo,cf387b7c4ae075b7811962ace3fc2c7a,2030
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,676
70,Contabilidad,"Preparar materiales del curso (programas de estudio, tareas, folletos)",93ccc406232dae9c30a8844663f8e263,2412
27,Office Administration,habilidades administrativas,8933f03229ae687178b79f26828e8149,49
8,Gestión de Inventario,Gestión,cf387b7c4ae075b7811962ace3fc2c7a,1824
24,Decision Making,Resolución de problemas,cf387b7c4ae075b7811962ace3fc2c7a,2006
36,Decision Making,Elaboración de estudios sectoriales,98e171952b0eefad2dd2ba9e3a65ab72,23
50,Gestión de Cambio,"adaptación a nuevos proyectos, equipos y entornos",9d6c77a00e6d2af3ea119aba8e58ea18,1570
31,Contabilidad,Determinar los costos estándar,c0f99d90c443c10f64fae025b854f5e3,3283
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2232
28,Decision Making,Atención a los trabajadores,283e6f9eedc4ab5837560c0f8b0c4393,2419
34,Gestión de Inventario,"Excel, nivel intermedio o avanzado",4def493fd6f3471020564715763099f6,3173
21,Decision Making,Desarrollo de negocio,278bf95ee0a238727a80c3ddef721d04,443
19,Gestión de Inventario,manejo de vehículo,0832a88c47109e1a16c2315e1bf8e8e7,2683
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,1993
40,Contabilidad,Excelente comunicación verbal y escrita,dd45d09981723e16e9087c8210b7bf38,3102
58,Administración,Presentar mensualmente resultados de la gestión realizada,5b62784ef21585ec04787de6455356b6,3202
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1875
17,Gestión de Inventario,Trabajo en equipo,6eecf1e16667a29a33a86b6327e72e3c,2256
23,Decision Making,Orientado(a) al cliente,0ac5ba05b449104c5a0b8a309274772d,3087
18,Contabilidad,Gestión de ventas,73129da0695eefdd04133183d1f80e1d,1000
73,Contabilidad,"normativas contables y fiscales internacionales, especialmente en EE. UU.",a3af73fb208455ba8d745b9cf4c39f3f,1100
16,Software Skills,Microsoft Office,7867fc6b6f604ca3548b15501a7b753e,1206
23,Administración,procesamientos de pagos,deda5902079076cf0907d081640fdb7a,3724
20,Finanzas,mercados financieros,b89d315c888cd41f2b36005c5092a306,10
11,Gestión de Inventario,inventarios,deda5902079076cf0907d081640fdb7a,3818
21,Decision Making,Orientación al logro,cf387b7c4ae075b7811962ace3fc2c7a,1956
25,Decision Making,orientación a resultados,6b8210bf59677444b47677e2f04e8f59,2458
226,Contabilidad,obligaciones legales y parafiscales (IVSS; BANAVIH; INCES; reportes trimestrales Mintra; FONACIT; FONA; CONAPDIS; LOPCYMAT; INSAPSEL; solvencias laborales; INCES (PNA); cestaticket socialista; tarjeta TodoTicket alimentación),ef9070365fe9305a96302d47bf4576b3,3371
76,Gestión de Inventario,"Manejo de herramientas de Google Workspace (drive, sheet, docs, entre otros)",6c92b1df30fe108dad5b03f26a50480c,1437
53,Contabilidad,Asesoramiento en materia de planificación financiera,7867fc6b6f604ca3548b15501a7b753e,1201
74,Contabilidad,Familiaridad con estrategias visuales para el sector tecnológico y retail,9e5029dc85d5fa8ce1add8c9be3433e7,4108
11,Gestión de Cambio,responsable,9e5029dc85d5fa8ce1add8c9be3433e7,4047
78,Contabilidad,Manejo de lenguajes digitales para la producción y distribución de contenido,3d072bf2bc7706c2401b5bdc12ac3b3e,206
31,Contabilidad,generar un plan autosustentable,c5a6016fc57f7533c69b68bf9e192754,101
3,Software Skills,CSS,cf387b7c4ae075b7811962ace3fc2c7a,1735
20,Gestión de Inventario,Gestión de personal,73129da0695eefdd04133183d1f80e1d,922
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,475
64,Decision Making,Capacidad para actuar rápidamente y tomar decisiones informadas,39ec1821b2457408cb530a156a8a6836,1083
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,507
69,Gestión de Inventario,creación de planes eficientes de gestión de tesorería y de activos,deda5902079076cf0907d081640fdb7a,3735
16,Gestión de Inventario,Manejo de equipo,be6c4ff6bae03c5a0d008198cd2d3501,825
24,Gestión de Inventario,herramientas de gestión,2b76d277c5a43e765bcaad5f816b215a,3056
11,Gestión de Cambio,responsable,9e5029dc85d5fa8ce1add8c9be3433e7,4045
15,Software Skills,Microsoft Excel,8e02a95b8f3b64c7f5d6962a232cbfad,754
24,Gestión de Inventario,Manejo avanzado de Excel,023663246ed9fa7d1c548c0472afb7b0,4258
34,Contabilidad,Habilidad en los trabajos manuales,3316582af800029fd631788b375ae52c,1610
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3797
23,Contabilidad,valoración de empresas,2b76d277c5a43e765bcaad5f816b215a,3080
45,Contabilidad,Capacidad para trabajar en espacios reducidos,87776ec85e94762a91d9311a9ebc57b7,1656
70,Contabilidad,"Sólidos conocimientos de la Normativa Legal Vigente Seniat, IVA, ISLR",6eecf1e16667a29a33a86b6327e72e3c,2157
24,Contabilidad,Declaración de Impuesto,6eecf1e16667a29a33a86b6327e72e3c,2297
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3835
35,Contabilidad,Capacidad de influencia y liderazgo,dd45d09981723e16e9087c8210b7bf38,3130
82,Decision Making,"Organizado, dinámico, orientado al logro de los objetivos y con iniciativa propia",8e02a95b8f3b64c7f5d6962a232cbfad,745
11,Gestión de Cambio,Responsable,6c92b1df30fe108dad5b03f26a50480c,1376
55,Contabilidad,Sistema de información del banco central (frome relay),b57b8b7d4d265dc3a5bdace3321a84e3,2978
11,Gestión de Cambio,Responsable,6c92b1df30fe108dad5b03f26a50480c,1374
51,Contabilidad,Conocimientos en procesos y negociaciones bancarias,bd9a51caa939827b01593e92501e886b,480
27,Contabilidad,Comunicación y persuasión,cf387b7c4ae075b7811962ace3fc2c7a,1788
67,Contabilidad,Preparación de planilla de impuestos a las actividades económicas,7c6de15bf2c23ed614c095be9bc39497,3259
25,Decision Making,Resolución de conflictos,cf387b7c4ae075b7811962ace3fc2c7a,1994
25,Decision Making,Resolución de conflictos,7867fc6b6f604ca3548b15501a7b753e,1239
42,Contabilidad,Conocimiento de sistemas de punto de venta,e7f7d3989ea0efc710b815cdcc65283f,4156
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,571
13,Gestión de Inventario,Flujo de caja,b57b8b7d4d265dc3a5bdace3321a84e3,2968
35,Gestión de Inventario,Sistemas de gestión de inventarios,9abab521ac3a97b93435a36702ba8d69,1322
22,Contabilidad,marketing de conteúdo,c52c74bb45bc4b4788a0d10fa2a10d06,374
19,Gestión de Inventario,Gestión del Tiempo,9abab521ac3a97b93435a36702ba8d69,1351
19,Decision Making,Análisis de costes,c87e36c629ca3d7f3ab9c857a5ed7538,2355
58,Gestión de Inventario,"Manejo de Excel: tablas dinámicas, reportes estadísticos",dd45d09981723e16e9087c8210b7bf38,3117
44,Contabilidad,Conocimientos en planificación estratégica,bd9a51caa939827b01593e92501e886b,490
133,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos, comprender símbolos, códigos de soldadura y especificaciones técnicas",3316582af800029fd631788b375ae52c,1611
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,505
30,Contabilidad,Fumigación integral generales,f63c0be29b8becfab15f88b45cb5e432,3968
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,1985
16,Gestión de Cambio,actitud positiva,8270819ab6ef21f212f8aead2816e09d,2394
58,Contabilidad,Manejo de sistemas Profit Plus administrativos y contables,bd9a51caa939827b01593e92501e886b,512
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,501
41,Gestión de Inventario,Buen manejo de relaciones interpersonales,023663246ed9fa7d1c548c0472afb7b0,4239
24,Gestión de Inventario,Manejo avanzado de Excel,023663246ed9fa7d1c548c0472afb7b0,4282
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,569
51,Contabilidad,Manejo de contribuyentes especiales (no limitativo),deb4d884f7dd6d51b87c26f3f81829d4,2592
20,Contabilidad,Comunicador efectivo,6124e3fe696f8a3d50ea1f1c4d1ffcde,3511
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3833
28,Gestión de Cambio,Responsabilidad y compromiso,79b02f0ab795c21928b25c1e055d6fb6,3921
59,Contabilidad,Leyes y disposiciones que regulan las operaciones bancarias,b57b8b7d4d265dc3a5bdace3321a84e3,3000
37,Contabilidad,estudios de mercado del sector retail,ce50cd0d302cc2663fbfa8f73a28c3c3,3330
38,Contabilidad,Supervisar los procedimientos de cobro,8e02a95b8f3b64c7f5d6962a232cbfad,753
55,Decision Making,"Organización, planificación y orientación al detalle",2ac6eff23b66ca70c84fe7bc0fe5c145,3653
19,Contabilidad,Habilidad numérica,2b794a15e37724318800d4a5094a1618,3241
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,2017
18,Administración,cuentas por cobrar,deda5902079076cf0907d081640fdb7a,3880
29,Contabilidad,diseño de un plan de compras,87456052857aea48b0a9dae7d23a9986,141
15,Software Skills,Microsoft Excel,7867fc6b6f604ca3548b15501a7b753e,1194
17,Decision Making,Buena ortografía,9e5029dc85d5fa8ce1add8c9be3433e7,4065
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,2101
58,Contabilidad,"operaciones y logística: facturación, pedidos y despacho",de5bf83641910c6e8170f61d048859fd,3375
16,Software Skills,Programas Office,4db8c51854a8ce7530333eb513894a7f,862
13,Decision Making,Autoconfianza,cf387b7c4ae075b7811962ace3fc2c7a,1770
79,Contabilidad,"Revisión y supervisión de cuadres diarios de caja, reportes “X” y “Z”",023663246ed9fa7d1c548c0472afb7b0,4230
22,Gestión de Cambio,Profit Plus (deseable),4def493fd6f3471020564715763099f6,3171
41,Decision Making,capacidad de interpretar y analizar datos,8358d8bd636aaf5177bdf7b0de44da26,3224
70,Contabilidad,"Sólidos conocimientos de la Normativa Legal Vigente Seniat, IVA, ISLR",6eecf1e16667a29a33a86b6327e72e3c,2223
88,Contabilidad,"Familiaridad con rutas urbanas y rurales, así como normas de tránsito y seguridad vial",79b02f0ab795c21928b25c1e055d6fb6,3928
27,Contabilidad,Digitalización de facturas,1352e4ef2e32e74a0022a4a9ee6010d6,243
51,Contabilidad,Alto nivel de servicio al cliente y relacionamiento,dd45d09981723e16e9087c8210b7bf38,3116
21,Gestión de Inventario,Gestión de proyectos,cf387b7c4ae075b7811962ace3fc2c7a,1860
25,Decision Making,orientación a resultados,2b76d277c5a43e765bcaad5f816b215a,3023
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1991
3,Contabilidad,IVA,696ffb341567c4cc3c3f862d2689ee47,2505
24,Contabilidad,seguimiento de objetivos,0832a88c47109e1a16c2315e1bf8e8e7,2645
7,Gestión de Cambio,puntual,9e5029dc85d5fa8ce1add8c9be3433e7,4053
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1965
18,Contabilidad,flujos de efectivo,deda5902079076cf0907d081640fdb7a,3870
22,Software Skills,Microsoft Office Suite,c87e36c629ca3d7f3ab9c857a5ed7538,2367
46,Gestión de Inventario,Dispuesto(a) a viajar nacional y al extranjero,5b62784ef21585ec04787de6455356b6,3214
35,Office Administration,Manejo del sistemas administrativos,ac7c38fb581d1d453352678bfe7f5b8e,3419
7,Decision Making,DERECHO,f5f8aab03143e759eb6f3581c331052b,109
47,Contabilidad,Conocimientos de edición de video y animación,9e5029dc85d5fa8ce1add8c9be3433e7,4034
15,Office Administration,Administración,cf387b7c4ae075b7811962ace3fc2c7a,2118
41,Gestión de Cambio,Estilo de diseño minimalista y adaptable,9e5029dc85d5fa8ce1add8c9be3433e7,4116
53,Contabilidad,Capacidad para liderar un excelente equipo de trabajo,023663246ed9fa7d1c548c0472afb7b0,4209
25,Office Administration,administración de costos,0832a88c47109e1a16c2315e1bf8e8e7,2615
59,Contabilidad,"sacar la demanda de cada producto cada año, por temporadas",aff68fd1d996a2cba96457f8c6072dc5,200
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2228
71,Contabilidad,diseño y gestión de planes de crédito y manejo de cuentas por cobrar,a3af73fb208455ba8d745b9cf4c39f3f,1126
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,1717
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,6124e3fe696f8a3d50ea1f1c4d1ffcde,3578
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,1064
53,Contabilidad,Capacidad para liderar un excelente equipo de trabajo,023663246ed9fa7d1c548c0472afb7b0,4199
78,Contabilidad,Seguimiento y control pagos a proveedores/ compras de materiales y suministros,696ffb341567c4cc3c3f862d2689ee47,2508
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,1933
18,Decision Making,Análisis Contable,6eecf1e16667a29a33a86b6327e72e3c,2229
24,Decision Making,Elaboración de Nóminas,283e6f9eedc4ab5837560c0f8b0c4393,2417
12,Contabilidad,Comprometido,023663246ed9fa7d1c548c0472afb7b0,4189
38,Decision Making,Proyecciones económicas a nivel país,a02982a4975198566f6b97503538360b,2722
19,Gestión de Inventario,Dominio del Inglés,583dfbf2f880e7a1c2d719a11ff2a197,133
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,575
24,Contabilidad,ventas y trade marketing,9d6c77a00e6d2af3ea119aba8e58ea18,1475
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,495
22,Finanzas,Matemática financiera,b57b8b7d4d265dc3a5bdace3321a84e3,2952
88,Contabilidad,"Familiaridad con rutas urbanas y rurales, así como normas de tránsito y seguridad vial",79b02f0ab795c21928b25c1e055d6fb6,3922
27,Decision Making,Orientación hacia el logro,6eecf1e16667a29a33a86b6327e72e3c,2268
133,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos, comprender símbolos, códigos de soldadura y especificaciones técnicas",3316582af800029fd631788b375ae52c,1619
11,Contabilidad,Superación,cf387b7c4ae075b7811962ace3fc2c7a,2018
15,Software Skills,Álgebra Lineal,dd32143b145fb9a52bae5d691f4409fd,330
26,Decision Making,Evaluación de inversiones,7867fc6b6f604ca3548b15501a7b753e,1171
21,Decision Making,Orientación al logro,cf387b7c4ae075b7811962ace3fc2c7a,1962
40,Decision Making,análisis de inversiones internacionales,2f0dbb2b074d961dcdb649a5021b2b53,387
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2642
36,Contabilidad,procesos administrativos y contables,be6c4ff6bae03c5a0d008198cd2d3501,790
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,2009
21,Gestión de Cambio,Adaptación al cambio,cf387b7c4ae075b7811962ace3fc2c7a,1722
51,Contabilidad,Excelente capacidad de comunicación oral y escrita,deda5902079076cf0907d081640fdb7a,3873
24,Contabilidad,Conocimiento de mercados,98e171952b0eefad2dd2ba9e3a65ab72,36
24,Gestión de Inventario,herramientas de gestión,2b76d277c5a43e765bcaad5f816b215a,3028
81,Contabilidad,habilidades para establecer relaciones efectivas con proveedores y transportistas,9abab521ac3a97b93435a36702ba8d69,1331
17,Gestión de Inventario,Trabajo en equipo,cf387b7c4ae075b7811962ace3fc2c7a,2034
36,Finanzas,Preparación de informes financieros,7867fc6b6f604ca3548b15501a7b753e,1193
8,Software Skills,Facebook,b118ae5e5044fc7f568e443aa444d986,306
23,Decision Making,Orientación al cliente,1929e2d4b017fd378f84815680eeea17,3305
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1799
43,Contabilidad,Realizar informes de gestión e Indicadores,73129da0695eefdd04133183d1f80e1d,1055
30,Decision Making,Buena redacción y ortografía,0f830f4c424187fab4c2d39988269cc6,2885
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3787
53,Contabilidad,Asesoramiento en materia de planificación financiera,7867fc6b6f604ca3548b15501a7b753e,1199
17,Gestión de Inventario,Trabajo en equipo,cf387b7c4ae075b7811962ace3fc2c7a,2038
70,Contabilidad,"Sólidos conocimientos de la Normativa Legal Vigente Seniat, IVA, ISLR",6eecf1e16667a29a33a86b6327e72e3c,2289
18,Software Skills,Lean Manufacturing,cf387b7c4ae075b7811962ace3fc2c7a,2046
44,Decision Making,Orientación a los resultados y a la calidad,4064770554ddd1e601d13b086f54f0a3,3475
